,type,is_clustered,ready,pre_script_start,pre_script_end,submit,execute_start,execute_end,post_script_start,post_script_end,wms_delay,pre_script_delay,queue_delay,runtime,post_script_delay,stage_in_delay,stage_in_bytes,stage_out_delay,stage_out_bytes,kickstart_user,kickstart_site,kickstart_hostname,kickstart_transformations,kickstart_executables,kickstart_executables_argv,kickstart_executables_cpu_time,kickstart_status,kickstart_executables_exitcode
individuals_ID0000080,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839054.0,1658839054.0,1658839059.0,5.0,,4.0,2518.0,5.0,151.0,2539402330.0,4.0,1293815.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_12814/pegasus.Iyy9DWrn1/individuals,,2346.6,0,0
individuals_ID0000094,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839029.0,1658839029.0,1658839034.0,5.0,,4.0,2493.0,5.0,220.0,2539402330.0,4.0,1868946.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_13160/pegasus.IjOSAZ7Ra/individuals,,2243.4,0,0
individuals_ID0000093,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839009.0,1658839009.0,1658839014.0,5.0,,4.0,2473.0,5.0,181.0,2539402330.0,9.0,1462259.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_12621/pegasus.aJjdX4LXk/individuals,,2256.9,0,0
individuals_ID0000092,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838999.0,1658838999.0,1658839004.0,5.0,,4.0,2463.0,5.0,121.0,2539402330.0,5.0,1707592.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_12366/pegasus.V53Dx0pmg/individuals,,2321.2,0,0
individuals_ID0000091,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838999.0,1658838999.0,1658839004.0,5.0,,4.0,2463.0,5.0,209.0,2539402330.0,5.0,1550221.0,poseidon,condorpool,worker2-container-16-19,individuals,/var/lib/condor/execute/dir_12891/pegasus.VySByVRhT/individuals,,2231.9,0,0
individuals_ID0000010,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658841120.0,1658841120.0,1658841125.0,5.0,,4.0,4584.0,5.0,246.0,2539481399.0,4.0,1530536.0,poseidon,condorpool,worker2-container-24-27,individuals,/var/lib/condor/execute/dir_12913/pegasus.DT547RGl0/individuals,,2116.6,0,0
individuals_ID0000097,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838959.0,1658838959.0,1658838964.0,5.0,,4.0,2423.0,5.0,131.0,2539402330.0,4.0,1358184.0,poseidon,condorpool,worker1-container-24-27,individuals,/var/lib/condor/execute/dir_10359/pegasus.sfk13TC2L/individuals,,2270.5,0,0
individuals_ID0000096,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658841370.0,1658841370.0,1658841375.0,5.0,,4.0,4834.0,5.0,122.0,2539402330.0,4.0,1944126.0,poseidon,condorpool,worker2-container-32-35,individuals,/var/lib/condor/execute/dir_16119/pegasus.UUp9YB9zE/individuals,,2113.0,0,0
individuals_ID0000095,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838994.0,1658838994.0,1658838999.0,5.0,,4.0,2458.0,5.0,149.0,2539402330.0,4.0,1530678.0,poseidon,condorpool,worker2-container-12-15,individuals,/var/lib/condor/execute/dir_12834/pegasus.89TjuVyNO/individuals,,2283.1,0,0
individuals_ID0000090,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838969.0,1658838969.0,1658838974.0,5.0,,4.0,2433.0,5.0,178.0,2539402330.0,4.0,1280426.0,poseidon,condorpool,worker2-container-36-39,individuals,/var/lib/condor/execute/dir_10565/pegasus.638CgKjHe/individuals,,2231.8,0,0
individuals_ID0000019,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839034.0,1658839034.0,1658839039.0,5.0,,4.0,2498.0,5.0,224.0,2539481399.0,5.0,1510374.0,poseidon,condorpool,worker1-container-20-23,individuals,/var/lib/condor/execute/dir_9538/pegasus.kQF5d3ArJ/individuals,,2234.9,0,0
individuals_ID0000098,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838949.0,1658838949.0,1658838954.0,5.0,,4.0,2413.0,5.0,172.0,2539402330.0,5.0,1340825.0,poseidon,condorpool,worker1-container-32-35,individuals,/var/lib/condor/execute/dir_12816/pegasus.7WAIHkAry/individuals,,2215.8,0,0
individuals_ID0000013,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658841080.0,1658841080.0,1658841085.0,5.0,,4.0,4544.0,5.0,172.0,2539481399.0,4.0,1106435.0,poseidon,condorpool,worker1-container-4-7,individuals,/var/lib/condor/execute/dir_15660/pegasus.yP9YORWtN/individuals,,2069.9,0,0
individuals_ID0000082,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838909.0,1658838909.0,1658838914.0,5.0,,4.0,2373.0,5.0,136.0,2539402330.0,4.0,1301367.0,poseidon,condorpool,worker1-container-28-31,individuals,/var/lib/condor/execute/dir_12364/pegasus.uzZs2lTe3/individuals,,2212.1,0,0
individuals_ID0000014,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839124.0,1658839124.0,1658839129.0,5.0,,4.0,2588.0,5.0,229.0,2539481399.0,5.0,1402868.0,poseidon,condorpool,worker1-container-16-19,individuals,/var/lib/condor/execute/dir_8613/pegasus.cZaU8C4tw/individuals,,2328.9,0,0
individuals_ID0000083,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838984.0,1658838984.0,1658838989.0,5.0,,4.0,2448.0,5.0,141.0,2539402330.0,5.0,1396554.0,poseidon,condorpool,worker2-container-0-3,individuals,/var/lib/condor/execute/dir_13158/pegasus.V0T86yZGJ/individuals,,2281.7,0,0
individuals_ID0000016,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658840985.0,1658840985.0,1658840990.0,5.0,,4.0,4449.0,5.0,100.0,2539481399.0,4.0,793319.0,poseidon,condorpool,worker1-container-12-15,individuals,/var/lib/condor/execute/dir_11013/pegasus.c6SSxkY8Q/individuals,,2146.5,0,0
individuals_ID0000017,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838909.0,1658838909.0,1658838914.0,5.0,,4.0,2373.0,5.0,123.0,2539481399.0,5.0,1178372.0,poseidon,condorpool,worker1-container-36-39,individuals,/var/lib/condor/execute/dir_12212/pegasus.WK96aeyn8/individuals,,2228.6,0,0
individuals_ID0000015,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839034.0,1658839034.0,1658839039.0,5.0,,4.0,2498.0,5.0,215.0,2539481399.0,4.0,768898.0,poseidon,condorpool,worker2-container-28-31,individuals,/var/lib/condor/execute/dir_12618/pegasus.Z8yzabqYK/individuals,,2258.2,0,0
individuals_ID0000018,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838964.0,1658838964.0,1658838969.0,5.0,,4.0,2428.0,5.0,186.0,2539481399.0,4.0,1448108.0,poseidon,condorpool,worker1-container-8-11,individuals,/var/lib/condor/execute/dir_11286/pegasus.dbd6sp257/individuals,,2219.4,0,0
individuals_ID0000011,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658839064.0,1658839064.0,1658839069.0,5.0,,4.0,2528.0,5.0,218.0,2539481399.0,5.0,1455121.0,poseidon,condorpool,worker2-container-4-7,individuals,/var/lib/condor/execute/dir_11610/pegasus.inzEMax52/individuals,,2278.9,0,0
individuals_ID0000099,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838944.0,1658838944.0,1658838949.0,5.0,,4.0,2408.0,5.0,106.0,2539402330.0,5.0,1047924.0,poseidon,condorpool,worker2-container-8-11,individuals,/var/lib/condor/execute/dir_11478/pegasus.uBXNrKVjA/individuals,,2281.9,0,0
individuals_ID0000012,compute,0,1658836527.0,,,1658836532.0,1658836536.0,1658838964.0,1658838964.0,1658838969.0,5.0,,4.0,2428.0,5.0,125.0,2539481399.0,4.0,864888.0,poseidon,condorpool,worker2-container-20-23,individuals,/var/lib/condor/execute/dir_11186/pegasus.SoyGtXf0m/individuals,,2280.9,0,0
individuals_merge_ID0000103,compute,0,1658841375.0,,,1658841380.0,1658841381.0,1658841725.0,1658841725.0,1658841730.0,5.0,,1.0,344.0,5.0,16.0,84338477.0,8.0,205406804.0,poseidon,condorpool,worker2-container-32-35,individuals_merge,/var/lib/condor/execute/dir_18785/pegasus.bUJVctRtJ/individuals_merge,,302.8,0,0
individuals_merge_ID0000051,compute,0,1658841460.0,,,1658841465.0,1658841466.0,1658841790.0,1658841790.0,1658841795.0,5.0,,1.0,324.0,5.0,15.0,71758808.0,7.0,183868587.0,poseidon,condorpool,worker2-container-32-35,individuals_merge,/var/lib/condor/execute/dir_19329/pegasus.8QmugGW8d/individuals_merge,,276.5,0,0
frequency_ID0000120,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841920.0,1658841920.0,1658841926.0,5.0,,1.0,184.0,6.0,5.0,206493680.0,5.0,10910719.0,poseidon,condorpool,worker1-container-8-11,frequency,/var/lib/condor/execute/dir_13624/pegasus.54ujmkTHK/frequency,,155.5,0,0
mutation_overlap_ID0000121,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841775.0,1658841775.0,1658841780.0,5.0,,1.0,39.0,5.0,5.0,206507274.0,5.0,858407.0,poseidon,condorpool,worker2-container-12-15,mutation_overlap,/var/lib/condor/execute/dir_15165/pegasus.J3N5VUdIf/mutation_overlap,,11.8,0,0
frequency_ID0000126,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841925.0,1658841925.0,1658841931.0,5.0,,1.0,189.0,6.0,5.0,206498136.0,5.0,11310142.0,poseidon,condorpool,worker1-container-36-39,frequency,/var/lib/condor/execute/dir_14557/pegasus.SUAJ4XhVt/frequency,,158.9,0,0
frequency_ID0000130,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841941.0,1658841941.0,1658841946.0,5.0,,1.0,205.0,5.0,5.0,206520824.0,4.0,12580874.0,poseidon,condorpool,worker1-container-32-35,frequency,/var/lib/condor/execute/dir_15604/pegasus.8bfsa6ycZ/frequency,,179.2,0,0
mutation_overlap_ID0000131,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841775.0,1658841775.0,1658841780.0,5.0,,1.0,39.0,5.0,5.0,206504434.0,4.0,686086.0,poseidon,condorpool,worker1-container-0-3,mutation_overlap,/var/lib/condor/execute/dir_16182/pegasus.AVTCaYnwo/mutation_overlap,,9.8,0,0
frequency_ID0000132,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841931.0,1658841931.0,1658841936.0,5.0,,1.0,195.0,5.0,5.0,206498072.0,4.0,12832408.0,poseidon,condorpool,worker2-container-24-27,frequency,/var/lib/condor/execute/dir_15516/pegasus.d12YLlm05/frequency,,165.0,0,0
frequency_ID0000128,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841931.0,1658841931.0,1658841936.0,5.0,,1.0,195.0,5.0,6.0,206497720.0,5.0,11430458.0,poseidon,condorpool,worker2-container-4-7,frequency,/var/lib/condor/execute/dir_13949/pegasus.CGY16Rnyf/frequency,,165.9,0,0
mutation_overlap_ID0000127,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841775.0,1658841775.0,1658841780.0,5.0,,1.0,39.0,5.0,5.0,206504082.0,5.0,763013.0,poseidon,condorpool,worker1-container-28-31,mutation_overlap,/var/lib/condor/execute/dir_15147/pegasus.zQx7FyjfT/mutation_overlap,,9.8,0,0
mutation_overlap_ID0000129,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841800.0,1658841800.0,1658841805.0,5.0,,1.0,64.0,5.0,5.0,206527186.0,4.0,1888201.0,poseidon,condorpool,worker2-container-0-3,mutation_overlap,/var/lib/condor/execute/dir_15495/pegasus.WAT0xQV9X/mutation_overlap,,37.4,0,0
mutation_overlap_ID0000123,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841770.0,1658841770.0,1658841775.0,5.0,,1.0,34.0,5.0,5.0,206503434.0,4.0,645732.0,poseidon,condorpool,worker2-container-28-31,mutation_overlap,/var/lib/condor/execute/dir_14957/pegasus.ipQ95zNCS/mutation_overlap,,8.7,0,0
frequency_ID0000124,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841986.0,1658841986.0,1658841991.0,5.0,,1.0,250.0,5.0,6.0,206497072.0,5.0,11661106.0,poseidon,condorpool,worker2-container-32-35,frequency,/var/lib/condor/execute/dir_19894/pegasus.W9X0SMAXY/frequency,,163.3,0,0
mutation_overlap_ID0000125,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841770.0,1658841770.0,1658841775.0,5.0,,1.0,34.0,5.0,5.0,206504498.0,4.0,684166.0,poseidon,condorpool,worker2-container-8-11,mutation_overlap,/var/lib/condor/execute/dir_14691/pegasus.6kMxvndeS/mutation_overlap,,9.9,0,0
frequency_ID0000122,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841951.0,1658841951.0,1658841956.0,5.0,,1.0,215.0,5.0,5.0,206500912.0,5.0,13501364.0,poseidon,condorpool,worker2-container-16-19,frequency,/var/lib/condor/execute/dir_15666/pegasus.dLoVvFAs0/frequency,,184.3,0,0
mutation_overlap_ID0000119,compute,0,1658841730.0,,,1658841735.0,1658841736.0,1658841770.0,1658841770.0,1658841775.0,5.0,,1.0,34.0,5.0,6.0,206500042.0,5.0,588965.0,poseidon,condorpool,worker2-container-32-35,mutation_overlap,/var/lib/condor/execute/dir_19893/pegasus.2KgUpBdOw/mutation_overlap,,7.3,0,0
frequency_ID0000114,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658842126.0,1658842126.0,1658842131.0,5.0,,1.0,325.0,5.0,6.0,185541154.0,5.0,16874872.0,poseidon,condorpool,worker2-container-32-35,frequency,/var/lib/condor/execute/dir_20443/pegasus.G9v3vh3vV/frequency,,236.2,0,0
frequency_ID0000108,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658842126.0,1658842126.0,1658842131.0,5.0,,16.0,310.0,5.0,5.0,185544346.0,4.0,20567522.0,poseidon,condorpool,worker1-container-32-35,frequency,/var/lib/condor/execute/dir_15836/pegasus.Vve5y0g23/frequency,,285.8,0,0
mutation_overlap_ID0000109,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658841850.0,1658841850.0,1658841855.0,5.0,,1.0,49.0,5.0,5.0,185546868.0,5.0,927711.0,poseidon,condorpool,worker2-container-32-35,mutation_overlap,/var/lib/condor/execute/dir_20444/pegasus.lp7X6hxkM/mutation_overlap,,8.8,0,0
frequency_ID0000112,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658842041.0,1658842041.0,1658842046.0,5.0,,1.0,240.0,5.0,5.0,185541570.0,5.0,15968693.0,poseidon,condorpool,worker1-container-28-31,frequency,/var/lib/condor/execute/dir_15419/pegasus.rvneu5RN0/frequency,,213.5,0,0
frequency_ID0000110,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658842051.0,1658842051.0,1658842056.0,5.0,,1.0,250.0,5.0,5.0,185540506.0,5.0,16128816.0,poseidon,condorpool,worker2-container-28-31,frequency,/var/lib/condor/execute/dir_15228/pegasus.4mw2hZLfb/frequency,,219.4,0,0
mutation_overlap_ID0000113,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658841850.0,1658841850.0,1658841855.0,5.0,,16.0,34.0,5.0,5.0,185547516.0,5.0,1002832.0,poseidon,condorpool,worker1-container-8-11,mutation_overlap,/var/lib/condor/execute/dir_13856/pegasus.cMjgSI5EQ/mutation_overlap,,10.4,0,0
mutation_overlap_ID0000115,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658841875.0,1658841875.0,1658841880.0,5.0,,1.0,74.0,5.0,5.0,185570620.0,4.0,3581433.0,poseidon,condorpool,worker2-container-8-11,mutation_overlap,/var/lib/condor/execute/dir_14962/pegasus.yZrgJycFe/mutation_overlap,,48.7,0,0
mutation_overlap_ID0000105,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658841835.0,1658841835.0,1658841840.0,5.0,,1.0,34.0,5.0,5.0,185543476.0,5.0,808667.0,poseidon,condorpool,worker2-container-0-3,mutation_overlap,/var/lib/condor/execute/dir_15769/pegasus.1hjna0o2N/mutation_overlap,,6.8,0,0
mutation_overlap_ID0000117,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658841840.0,1658841840.0,1658841845.0,5.0,,1.0,39.0,5.0,5.0,185547868.0,4.0,1000348.0,poseidon,condorpool,worker2-container-12-15,mutation_overlap,/var/lib/condor/execute/dir_15436/pegasus.BcHoRcFqI/mutation_overlap,,10.2,0,0
frequency_ID0000116,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658842191.0,1658842191.0,1658842196.0,5.0,,16.0,375.0,5.0,5.0,185564258.0,5.0,17997494.0,poseidon,condorpool,worker2-container-32-35,frequency,/var/lib/condor/execute/dir_20853/pegasus.4UxnyKCD4/frequency,,242.3,0,0
mutation_overlap_ID0000111,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658841855.0,1658841855.0,1658841860.0,5.0,,16.0,39.0,5.0,5.0,185547932.0,4.0,1019905.0,poseidon,condorpool,worker2-container-12-15,mutation_overlap,/var/lib/condor/execute/dir_15662/pegasus.h8kww8TXY/mutation_overlap,,9.9,0,0
frequency_ID0000106,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658842046.0,1658842046.0,1658842051.0,5.0,,16.0,230.0,5.0,5.0,185537114.0,5.0,15427668.0,poseidon,condorpool,worker1-container-0-3,frequency,/var/lib/condor/execute/dir_16680/pegasus.2ryzyj3Ce/frequency,,201.9,0,0
frequency_ID0000118,compute,0,1658841795.0,,,1658841800.0,1658841816.0,1658842071.0,1658842071.0,1658842076.0,5.0,,16.0,255.0,5.0,4.0,185541506.0,5.0,16003162.0,poseidon,condorpool,worker1-container-36-39,frequency,/var/lib/condor/execute/dir_14789/pegasus.noXAa2THq/frequency,,226.4,0,0
mutation_overlap_ID0000107,compute,0,1658841795.0,,,1658841800.0,1658841801.0,1658841840.0,1658841840.0,1658841845.0,5.0,,1.0,39.0,5.0,5.0,185550708.0,4.0,1269415.0,poseidon,condorpool,worker1-container-0-3,mutation_overlap,/var/lib/condor/execute/dir_16453/pegasus.OZh5N2UA3/mutation_overlap,,13.6,0,0
stage_out_local_condorpool_2_1,transfer,0,1658842051.0,,,1658842056.0,1658842056.0,1658842061.0,1658842061.0,1658842066.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-16.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L 1000-genome -T 2022-07-24T20:26:55+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.8,0,0
stage_out_local_condorpool_2_0,transfer,0,1658842131.0,,,1658842136.0,1658842136.0,1658842141.0,1658842141.0,1658842146.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-16.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L 1000-genome -T 2022-07-24T20:26:55+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,2.0,0,0
stage_out_local_condorpool_2_2,transfer,0,1658842196.0,,,1658842201.0,1658842202.0,1658842206.0,1658842206.0,1658842211.0,5.0,,1.0,4.0,5.0,,,,,poseidon,local,host-10-100-100-16.openstacklocal,pegasus::transfer,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,/home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-kickstart  -n pegasus::transfer -N null -i - -R local  -L 1000-genome -T 2022-07-24T20:26:55+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer  --threads 2,1.9,0,0
cleanup_1000-genome_0_condorpool,auxiliary,0,1658842211.0,,,1658842216.0,1658842216.0,1658842221.0,1658842221.0,1658842226.0,5.0,,0.0,5.0,5.0,,,,,poseidon,local,host-10-100-100-16.openstacklocal,pegasus::cleanup,/home/poseidon/pegasus-5.1.0panorama/bin/pegasus-transfer,-n pegasus::cleanup -N null -i - -R local  -L 1000-genome -T 2022-07-24T20:26:55+00:00 /home/poseidon/pegasus-5.1.0panorama/bin/../bin/pegasus-transfer,0.2,0,0
